wavelengths,flambda
1042.0,4.76516657016e-14
1043.0,4.7549281708800005e-14
1044.0,4.7905268157450005e-14
1045.0,4.767961922595e-14
1046.0,4.751189807985e-14
1047.0,4.811475119535e-14
1048.0,4.8803822410050003e-14
1049.0,4.88216722509e-14
1050.0,4.85077844835e-14
1051.0,4.824811981755e-14
1052.0,4.75196442372e-14
1053.0,4.60162161324e-14
1054.0,4.521095255745e-14
1055.0,4.63125908484e-14
1056.0,4.7688038962200003e-14
1057.0,4.761967070385e-14
1058.0,4.688344896615e-14
1059.0,4.6567540462050005e-14
1060.0,4.6505907992699995e-14
1061.0,4.631898984795e-14
1062.0,4.601958402690001e-14
1063.0,4.5955594031399995e-14
1064.0,4.581111135735e-14
1065.0,4.5666965472749996e-14
1066.0,4.5523493167050006e-14
1067.0,4.5380020861350004e-14
1068.0,4.52368853451e-14
1069.0,4.5094423407749996e-14
1070.0,4.4951961470400005e-14
1071.0,4.4810173111950003e-14
1072.0,4.46683847535e-14
1073.0,4.452726997395e-14
1074.0,4.438649198385e-14
1075.0,4.42460507832e-14
1076.0,4.4105609582549995e-14
1077.0,4.39658419608e-14
1078.0,4.38264111285e-14
1079.0,4.368731708565e-14
1080.0,4.3548559832250005e-14
1081.0,4.3410139368300005e-14
1082.0,4.3272055693799996e-14
1083.0,4.31346455982e-14
1084.0,4.29972355026e-14
1085.0,4.286016219645001e-14
1086.0,4.27237624692e-14
1087.0,4.2587362741950004e-14
1088.0,4.245129980415e-14
1089.0,4.231591044525e-14
1090.0,4.21808578758e-14
1091.0,4.204580530635e-14
1092.0,4.19114263158e-14
1093.0,4.177704732525e-14
1094.0,4.16433419136e-14
1095.0,4.15099732914e-14
1096.0,4.137694145865e-14
1097.0,4.1244246415350004e-14
1098.0,4.11118881615e-14
1099.0,4.09798666971e-14
1100.0,4.0848182022150006e-14
